schema_version,research_label,contract_id,source_sha256,spec_sha256,mapping_sha256,post_status_20,self_report_20,file_status_20,conflict_20,file_self_disagreement_20,post_status_22,self_report_22,file_status_22,conflict_22,file_self_disagreement_22,n,post_n,adult_w,post_w
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,matched_no_record,False,True,post,yes,unmatched,False,True,146,146,144.2648,161.9641
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,matched_no_record,False,True,post,yes,voted,False,False,286,286,288.5109,273.1601
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,matched_no_record,True,True,not_post,unknown,matched_no_record,False,False,1,0,0.0503,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,matched_no_record,True,True,post,no,unmatched,False,False,1,1,0.0348,0.0051
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,matched_no_record,True,True,post,yes,matched_no_record,False,True,3,3,1.089,1.2228999999999999
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,matched_no_record,True,True,post,yes,voted,False,False,2,2,0.5935,0.4812
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,not_post,unknown,matched_no_record,False,False,7,0,2.6038,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,not_post,unknown,unmatched,False,False,44,0,6.1178,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,not_post,unknown,voted,False,False,37,0,4.0132,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,post,no,matched_no_record,False,False,22,22,2.3946,0.3714
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,post,no,unmatched,False,False,14,14,4.9094,0.735
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,post,no,voted,False,True,3,3,0.1642,0.0213
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,post,unknown,unmatched,False,False,4,4,20.412399999999998,12.097
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,post,unknown,voted,False,False,1,1,0.0624,0.0107
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,post,yes,matched_no_record,False,True,27,27,31.5548,31.9703
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,post,yes,unmatched,False,True,239,239,238.6469,228.2274
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,post,yes,unmatched,True,True,1,1,0.0505,0.0071
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,False,True,post,yes,voted,False,False,367,367,308.5736,283.3917
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,True,True,not_post,unknown,matched_no_record,False,False,1,0,0.3607,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,True,True,not_post,unknown,voted,False,False,1,0,0.016,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,True,True,post,no,matched_no_record,False,False,1,1,0.0627,0.0091
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,True,True,post,no,unmatched,False,False,4,4,1.6549,0.47690000000000005
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,True,True,post,yes,unmatched,False,True,3,3,5.588,2.9198999999999997
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,True,True,post,yes,voted,False,False,1,1,1.4159,1.2423
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,unmatched,True,True,post,yes,voted,True,False,1,1,0.0526,0.0114
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,not_post,unknown,matched_no_record,False,False,111,0,21.8638,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,not_post,unknown,unmatched,False,False,70,0,18.6914,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,not_post,unknown,voted,False,False,688,0,101.9701,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,no,matched_no_record,False,False,448,448,83.3574,19.1189
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,no,unmatched,False,False,55,55,11.9473,3.2767
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,no,voted,False,True,26,26,7.2048,1.7454
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,unknown,matched_no_record,False,False,14,14,9.2417,5.1832
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,unknown,unmatched,False,False,12,12,11.5261,5.5635
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,unknown,voted,False,False,3,3,0.3861,0.044800000000000006
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,yes,matched_no_record,False,True,251,251,212.6098,226.51239999999999
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,yes,matched_no_record,True,True,3,3,0.3771,0.0557
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,yes,unmatched,False,True,322,322,353.5418,331.4945
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,yes,unmatched,True,True,1,1,0.0983,0.0107
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,yes,voted,False,False,6278,6278,5718.5699,5435.2581
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,False,False,post,yes,voted,True,False,7,7,0.6411,0.1797
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,True,False,not_post,unknown,matched_no_record,False,False,1,0,0.0473,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,True,False,not_post,unknown,unmatched,False,False,1,0,0.0244,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,True,False,not_post,unknown,voted,False,False,1,0,0.2407,0.0
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,True,False,post,no,matched_no_record,False,False,2,2,0.0644,0.0061
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,True,False,post,no,voted,False,True,1,1,0.1635,0.0154
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,True,False,post,yes,matched_no_record,False,True,2,2,7.3947,7.3578
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,True,False,post,yes,unmatched,False,True,2,2,0.7982,0.6601999999999999
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,True,False,post,yes,voted,False,False,8,8,12.348400000000002,6.857
1,LH270,LH-304,ee5ff210d535fc8e4443c98f967beee6e9e0da9995e4a502ae682a5bd2d33565,24ac016f6e3325f93747c4633b0134e8e6134707996d4fc6a30af2bd7180d570,06ee3f1606d8a49949c5425e3cdbfffd146c6e84167d703501e6ed5fb024a422,post,yes,voted,True,False,post,yes,voted,True,False,1,1,0.0132,0.0019
